#Format: <DP> <Energy in keV> <Spectrum in ph cm^-2 s^-1 keV^-1>
#flux (100.0 - 10000.0 keV):  0.0005535336768481181 ph/cm^2/s
#Pivot Energy = 1 GeV (Spectrum from 4FGL-DR3)


IP LINLIN
DP 338.0 5.2e-07
DP 339.0 5.2e-07
DP 341.0 5.1e-07
DP 342.0 5.1e-07
DP 344.0 5e-07
DP 346.0 5e-07
DP 347.0 5e-07
DP 349.0 4.9e-07
DP 350.0 4.9e-07
DP 352.0 4.9e-07
DP 354.0 4.800000000000001e-07
DP 355.0 4.800000000000001e-07
DP 357.0 4.800000000000001e-07
DP 359.0 4.7e-07
DP 360.0 4.7e-07
DP 362.0 4.7e-07
DP 364.0 4.6e-07
DP 365.0 4.6e-07
DP 367.0 4.6e-07
DP 369.0 4.5e-07
DP 370.0 4.5e-07
DP 372.0 4.5e-07
DP 374.0 4.4e-07
DP 375.0 4.4e-07
DP 377.0 4.4e-07
DP 379.0 4.3e-07
DP 381.0 4.3e-07
DP 382.0 4.3e-07
DP 384.0 4.2e-07
DP 386.0 4.2e-07
DP 388.0 4.2e-07
DP 390.0 4.1e-07
DP 391.0 4.1e-07
DP 393.0 4.1e-07
DP 395.0 4.0000000000000003e-07
DP 397.0 4.0000000000000003e-07
DP 399.0 4.0000000000000003e-07
DP 401.0 4.0000000000000003e-07
DP 402.0 3.8999999999999997e-07
DP 404.0 3.8999999999999997e-07
DP 406.0 3.8999999999999997e-07
DP 408.0 3.8e-07
DP 410.0 3.8e-07
DP 412.0 3.8e-07
DP 414.0 3.8e-07
DP 416.0 3.7e-07
DP 417.0 3.7e-07
DP 419.0 3.7e-07
DP 421.0 3.6000000000000005e-07
DP 423.0 3.6000000000000005e-07
DP 425.0 3.6000000000000005e-07
DP 427.0 3.6000000000000005e-07
DP 429.0 3.5e-07
DP 431.0 3.5e-07
DP 433.0 3.5e-07
DP 435.0 3.5e-07
DP 437.0 3.4000000000000003e-07
DP 439.0 3.4000000000000003e-07
DP 441.0 3.4000000000000003e-07
DP 443.0 3.4000000000000003e-07
DP 445.0 3.3e-07
DP 447.0 3.3e-07
DP 449.0 3.3e-07
DP 451.0 3.3e-07
DP 454.0 3.2e-07
DP 456.0 3.2e-07
DP 458.0 3.2e-07
DP 460.0 3.2e-07
DP 462.0 3.1e-07
DP 464.0 3.1e-07
DP 466.0 3.1e-07
DP 468.0 3.1e-07
DP 471.0 3.1e-07
DP 473.0 3e-07
DP 475.0 3e-07
DP 477.0 3e-07
DP 479.0 3e-07
DP 482.0 2.9e-07
DP 484.0 2.9e-07
DP 486.0 2.9e-07
DP 488.0 2.9e-07
DP 491.0 2.9e-07
DP 493.0 2.7999999999999997e-07
DP 495.0 2.7999999999999997e-07
DP 497.0 2.7999999999999997e-07
